Name,Complex
6500,"Ubiquitin E3 ligase (SKP1A, SKP2, CUL1)"
6502,"Ubiquitin E3 ligase (SKP1A, SKP2, CUL1)"
8454,"Ubiquitin E3 ligase (SKP1A, SKP2, CUL1)"
6500,"Ubiquitin E3 ligase (SKP1A, BTRC, CUL1)"
8454,"Ubiquitin E3 ligase (SKP1A, BTRC, CUL1)"
8945,"Ubiquitin E3 ligase (SKP1A, BTRC, CUL1)"
9282,SMCC complex
9862,SMCC complex
10001,SMCC complex
892,SMCC complex
1024,SMCC complex
9412,SMCC complex
5469,SMCC complex
51003,SMCC complex
9282,NAT complex
10001,NAT complex
892,NAT complex
1024,NAT complex
9412,NAT complex
84246,NAT complex
9439,NAT complex
219541,Mediator complex
9443,Mediator complex
9282,Mediator complex
9862,Mediator complex
10001,Mediator complex
9441,Mediator complex
892,Mediator complex
1024,Mediator complex
9412,Mediator complex
6837,Mediator complex
5469,Mediator complex
9442,Mediator complex
23389,Mediator complex
81857,Mediator complex
9968,Mediator complex
112950,Mediator complex
90390,Mediator complex
51586,Mediator complex
84246,Mediator complex
54797,Mediator complex
23097,Mediator complex
80306,Mediator complex
9477,Mediator complex
29079,Mediator complex
9440,Mediator complex
55090,Mediator complex
55588,Mediator complex
400569,Mediator complex
9969,Mediator complex
9439,Mediator complex
10025,Mediator complex
51003,Mediator complex
9443,ARC complex
9282,ARC complex
9862,ARC complex
10001,ARC complex
9441,ARC complex
5469,ARC complex
81857,ARC complex
9968,ARC complex
112950,ARC complex
51586,ARC complex
29079,ARC complex
9440,ARC complex
9969,ARC complex
27034,ARC complex
9439,ARC complex
8467,HuCHRAC complex
54107,HuCHRAC complex
54108,HuCHRAC complex
11177,HuCHRAC complex
8467,WICH complex
9031,WICH complex
8289,SWI-SNF chromatin remodeling-related-BRCA1 complex
86,SWI-SNF chromatin remodeling-related-BRCA1 complex
672,SWI-SNF chromatin remodeling-related-BRCA1 complex
6595,SWI-SNF chromatin remodeling-related-BRCA1 complex
6597,SWI-SNF chromatin remodeling-related-BRCA1 complex
6598,SWI-SNF chromatin remodeling-related-BRCA1 complex
6601,SWI-SNF chromatin remodeling-related-BRCA1 complex
6599,SWI-SNF chromatin remodeling-related-BRCA1 complex
6603,SWI-SNF chromatin remodeling-related-BRCA1 complex
6605,SWI-SNF chromatin remodeling-related-BRCA1 complex
672,BRCA1-CTIP-ZBRK1 repressor complex
5932,BRCA1-CTIP-ZBRK1 repressor complex
59348,BRCA1-CTIP-ZBRK1 repressor complex
3257,BLOC-3 (biogenesis of lysosome-related organelles complex 3)
89781,BLOC-3 (biogenesis of lysosome-related organelles complex 3)
672,BRCA1-BACH1 complex
83990,BRCA1-BACH1 complex
983,RalBP1-CDC2-CCNB1 complex
891,RalBP1-CDC2-CCNB1 complex
10928,RalBP1-CDC2-CCNB1 complex
2189,BRAFT complex
2175,BRAFT complex
6118,BRAFT complex
6117,BRAFT complex
6119,BRAFT complex
4292,BRAFT complex
641,BRAFT complex
2176,BRAFT complex
7156,BRAFT complex
80010,BRAFT complex
2178,BRAFT complex
2188,BRAFT complex
55120,BRAFT complex
2189,FA core complex (Fanconi anemia core complex)
2175,FA core complex (Fanconi anemia core complex)
2176,FA core complex (Fanconi anemia core complex)
80233,FA core complex (Fanconi anemia core complex)
2187,FA core complex (Fanconi anemia core complex)
80010,FA core complex (Fanconi anemia core complex)
2178,FA core complex (Fanconi anemia core complex)
2188,FA core complex (Fanconi anemia core complex)
55120,FA core complex (Fanconi anemia core complex)
4292,BLM complex III
641,BLM complex III
7156,BLM complex III
80010,BLM complex III
160,RalBP1-CCNB1-AP2A-NUMB-EPN1 complex
891,RalBP1-CCNB1-AP2A-NUMB-EPN1 complex
8650,RalBP1-CCNB1-AP2A-NUMB-EPN1 complex
10928,RalBP1-CCNB1-AP2A-NUMB-EPN1 complex
29924,RalBP1-CCNB1-AP2A-NUMB-EPN1 complex
2189,BRAFT complex
2175,BRAFT complex
6118,BRAFT complex
6117,BRAFT complex
6119,BRAFT complex
641,BRAFT complex
2176,BRAFT complex
7156,BRAFT complex
2178,BRAFT complex
2188,BRAFT complex
55120,BRAFT complex
5890,BCDX2 complex
5889,BCDX2 complex
7516,BCDX2 complex
5892,BCDX2 complex
5889,RAD51C-XRCC3 complex
7517,RAD51C-XRCC3 complex
5889,RAD51C-XRCC3 complex
7517,RAD51C-XRCC3 complex
84057,TBPIP/HOP2-MND1 complex
29893,TBPIP/HOP2-MND1 complex
5890,RAD51B-RAD51C complex
5889,RAD51B-RAD51C complex
5890,BCDX2 complex
5889,BCDX2 complex
7516,BCDX2 complex
5892,BCDX2 complex
5889,RAD51C-XRCC3 complex
7517,RAD51C-XRCC3 complex
5890,RAD51B-RAD51C complex
5889,RAD51B-RAD51C complex
5890,RAD51B-RAD51C-RAD51D-XRCC2-XRCC3 complex
5889,RAD51B-RAD51C-RAD51D-XRCC2-XRCC3 complex
7517,RAD51B-RAD51C-RAD51D-XRCC2-XRCC3 complex
7516,RAD51B-RAD51C-RAD51D-XRCC2-XRCC3 complex
5892,RAD51B-RAD51C-RAD51D-XRCC2-XRCC3 complex
7516,RAD51L3-XRCC2 complex
5892,RAD51L3-XRCC2 complex
10111,R/M complex (RAD50-MRE11 complex)
10111,R/M complex (RAD50-MRE11 complex)
545,ATR-ATRIP complex
84126,ATR-ATRIP complex
5884,RAD17-RFC complex
5984,RAD17-RFC complex
5982,RAD17-RFC complex
5985,RAD17-RFC complex
5983,RAD17-RFC complex
5810,9-1-1 complex
3364,9-1-1 complex
5883,9-1-1 complex
5810,9-1-1-RAD17-RFC complex
3364,9-1-1-RAD17-RFC complex
5884,9-1-1-RAD17-RFC complex
5984,9-1-1-RAD17-RFC complex
5982,9-1-1-RAD17-RFC complex
5985,9-1-1-RAD17-RFC complex
5983,9-1-1-RAD17-RFC complex
5883,9-1-1-RAD17-RFC complex
5884,RAD17-RFC complex
5984,RAD17-RFC complex
5982,RAD17-RFC complex
5985,RAD17-RFC complex
5983,RAD17-RFC complex
5810,9-1-1 complex
3364,9-1-1 complex
5883,9-1-1 complex
5810,9-1-1-RAD17-RFC complex
3364,9-1-1-RAD17-RFC complex
5884,9-1-1-RAD17-RFC complex
5984,9-1-1-RAD17-RFC complex
5982,9-1-1-RAD17-RFC complex
5985,9-1-1-RAD17-RFC complex
5983,9-1-1-RAD17-RFC complex
5883,9-1-1-RAD17-RFC complex
5810,9-1-1 complex
3364,9-1-1 complex
5883,9-1-1 complex
5810,9-1-1 complex
3364,9-1-1 complex
5883,9-1-1 complex
5984,RFC complex
5982,RFC complex
5981,RFC complex
5985,RFC complex
5983,RFC complex
5984,RFC core complex
5982,RFC core complex
5985,RFC core complex
5984,RFC complex
5982,RFC complex
5981,RFC complex
5985,RFC complex
5983,RFC complex
2597,HMGB1-HMGB2-HSC70-ERP60-GAPDH complex
3146,HMGB1-HMGB2-HSC70-ERP60-GAPDH complex
3312,HMGB1-HMGB2-HSC70-ERP60-GAPDH complex
3148,HMGB1-HMGB2-HSC70-ERP60-GAPDH complex
2923,HMGB1-HMGB2-HSC70-ERP60-GAPDH complex
7936,NELF complex (Negative elongation factor complex)
51497,NELF complex (Negative elongation factor complex)
25920,NELF complex (Negative elongation factor complex)
7469,NELF complex (Negative elongation factor complex)
5885,SNF2h-cohesin-NuRD complex
8467,SNF2h-cohesin-NuRD complex
9219,SNF2h-cohesin-NuRD complex
53615,SNF2h-cohesin-NuRD complex
5928,SNF2h-cohesin-NuRD complex
1107,SNF2h-cohesin-NuRD complex
9112,SNF2h-cohesin-NuRD complex
3065,SNF2h-cohesin-NuRD complex
8243,SNF2h-cohesin-NuRD complex
5931,SNF2h-cohesin-NuRD complex
10735,SNF2h-cohesin-NuRD complex
10274,SNF2h-cohesin-NuRD complex
3066,SNF2h-cohesin-NuRD complex
11177,SNF2h-cohesin-NuRD complex
8932,SNF2h-cohesin-NuRD complex
9126,SNF2h-cohesin-NuRD complex
10284,Sin3 complex
8819,Sin3 complex
5928,Sin3 complex
3065,Sin3 complex
5931,Sin3 complex
3066,Sin3 complex
25942,Sin3 complex
9443,CRSP complex
9282,CRSP complex
9862,CRSP complex
10001,CRSP complex
9441,CRSP complex
9412,CRSP complex
5469,CRSP complex
81857,CRSP complex
51586,CRSP complex
9440,CRSP complex
9439,CRSP complex
5111,PCNA-MLH1-PMS1 complex
4292,PCNA-MLH1-PMS1 complex
5378,PCNA-MLH1-PMS1 complex
5111,PCNA-MSH2-MSH6 complex
4436,PCNA-MSH2-MSH6 complex
2956,PCNA-MSH2-MSH6 complex
9443,ARC-L complex
9282,ARC-L complex
9862,ARC-L complex
10001,ARC-L complex
892,ARC-L complex
1024,ARC-L complex
9412,ARC-L complex
5469,ARC-L complex
81857,ARC-L complex
9968,ARC-L complex
51586,ARC-L complex
9440,ARC-L complex
9969,ARC-L complex
9439,ARC-L complex
9443,ARC complex
9282,ARC complex
9862,ARC complex
10001,ARC complex
9441,ARC complex
892,ARC complex
1024,ARC complex
9412,ARC complex
5469,ARC complex
81857,ARC complex
9968,ARC complex
51586,ARC complex
9440,ARC complex
9969,ARC complex
9439,ARC complex
5111,PCNA-MSH2-MSH6 complex
4436,PCNA-MSH2-MSH6 complex
2956,PCNA-MSH2-MSH6 complex
5111,MSH2-MLH1-PMS2-PCNA DNA-repair initiation complex
4292,MSH2-MLH1-PMS2-PCNA DNA-repair initiation complex
4436,MSH2-MLH1-PMS2-PCNA DNA-repair initiation complex
5395,MSH2-MLH1-PMS2-PCNA DNA-repair initiation complex
4292,MSH2-MLH1-PMS2 DNA-repair initiation complex
4436,MSH2-MLH1-PMS2 DNA-repair initiation complex
5395,MSH2-MLH1-PMS2 DNA-repair initiation complex
4292,MutL-alpha complex
5395,MutL-alpha complex
5111,PCNA-DNA polymerase delta complex
5424,PCNA-DNA polymerase delta complex
5425,PCNA-DNA polymerase delta complex
10714,PCNA-DNA polymerase delta complex
57804,PCNA-DNA polymerase delta complex
328,VEGF transcriptional complex
6774,VEGF transcriptional complex
3091,VEGF transcriptional complex
4435,VEGF transcriptional complex
3661,IRF3-CBP complex
4435,IRF3-CBP complex
9443,PC2 complex
9282,PC2 complex
9862,PC2 complex
10001,PC2 complex
9412,PC2 complex
9442,PC2 complex
84246,PC2 complex
9477,PC2 complex
9440,PC2 complex
9967,PC2 complex
10025,PC2 complex
51003,PC2 complex
9443,SMCC complex
9282,SMCC complex
9862,SMCC complex
10001,SMCC complex
892,SMCC complex
1024,SMCC complex
9412,SMCC complex
5469,SMCC complex
9442,SMCC complex
9968,SMCC complex
84246,SMCC complex
9477,SMCC complex
9440,SMCC complex
9969,SMCC complex
9967,SMCC complex
10025,SMCC complex
51003,SMCC complex
86,INO80 chromatin remodeling complex
6929,INO80 chromatin remodeling complex
54891,INO80 chromatin remodeling complex
4798,INO80 chromatin remodeling complex
125476,INO80 chromatin remodeling complex
283899,INO80 chromatin remodeling complex
10445,INO80 chromatin remodeling complex
83444,INO80 chromatin remodeling complex
93973,INO80 chromatin remodeling complex
79913,INO80 chromatin remodeling complex
54617,INO80 chromatin remodeling complex
10856,INO80 chromatin remodeling complex
8607,INO80 chromatin remodeling complex
10467,SRCAP-associated chromatin remodeling complex
8089,SRCAP-associated chromatin remodeling complex
86,SRCAP-associated chromatin remodeling complex
3015,SRCAP-associated chromatin remodeling complex
6944,SRCAP-associated chromatin remodeling complex
10847,SRCAP-associated chromatin remodeling complex
55840,SRCAP-associated chromatin remodeling complex
64431,SRCAP-associated chromatin remodeling complex
10856,SRCAP-associated chromatin remodeling complex
8607,SRCAP-associated chromatin remodeling complex
6218,"40S ribosomal subunit, cytoplasmic"
3921,"40S ribosomal subunit, cytoplasmic"
6187,"40S ribosomal subunit, cytoplasmic"
6192,"40S ribosomal subunit, cytoplasmic"
6188,"40S ribosomal subunit, cytoplasmic"
6206,"40S ribosomal subunit, cytoplasmic"
6223,"40S ribosomal subunit, cytoplasmic"
6232,"40S ribosomal subunit, cytoplasmic"
6203,"40S ribosomal subunit, cytoplasmic"
6193,"40S ribosomal subunit, cytoplasmic"
6204,"40S ribosomal subunit, cytoplasmic"
6224,"40S ribosomal subunit, cytoplasmic"
6189,"40S ribosomal subunit, cytoplasmic"
6201,"40S ribosomal subunit, cytoplasmic"
6202,"40S ribosomal subunit, cytoplasmic"
6210,"40S ribosomal subunit, cytoplasmic"
6217,"40S ribosomal subunit, cytoplasmic"
6208,"40S ribosomal subunit, cytoplasmic"
6228,"40S ribosomal subunit, cytoplasmic"
6222,"40S ribosomal subunit, cytoplasmic"
6235,"40S ribosomal subunit, cytoplasmic"
6207,"40S ribosomal subunit, cytoplasmic"
6205,"40S ribosomal subunit, cytoplasmic"
6191,"40S ribosomal subunit, cytoplasmic"
6194,"40S ribosomal subunit, cytoplasmic"
6209,"40S ribosomal subunit, cytoplasmic"
6229,"40S ribosomal subunit, cytoplasmic"
6230,"40S ribosomal subunit, cytoplasmic"
6231,"40S ribosomal subunit, cytoplasmic"
6234,"40S ribosomal subunit, cytoplasmic"
2197,"40S ribosomal subunit, cytoplasmic"
6233,"40S ribosomal subunit, cytoplasmic"
6227,"40S ribosomal subunit, cytoplasmic"
6176,"Ribosome, cytoplasmic"
6181,"Ribosome, cytoplasmic"
6175,"Ribosome, cytoplasmic"
6218,"Ribosome, cytoplasmic"
3921,"Ribosome, cytoplasmic"
6187,"Ribosome, cytoplasmic"
6165,"Ribosome, cytoplasmic"
6129,"Ribosome, cytoplasmic"
6139,"Ribosome, cytoplasmic"
6192,"Ribosome, cytoplasmic"
6188,"Ribosome, cytoplasmic"
6206,"Ribosome, cytoplasmic"
6137,"Ribosome, cytoplasmic"
6134,"Ribosome, cytoplasmic"
6136,"Ribosome, cytoplasmic"
6133,"Ribosome, cytoplasmic"
6146,"Ribosome, cytoplasmic"
6124,"Ribosome, cytoplasmic"
6223,"Ribosome, cytoplasmic"
6122,"Ribosome, cytoplasmic"
23521,"Ribosome, cytoplasmic"
6232,"Ribosome, cytoplasmic"
11224,"Ribosome, cytoplasmic"
6157,"Ribosome, cytoplasmic"
6125,"Ribosome, cytoplasmic"
6144,"Ribosome, cytoplasmic"
6158,"Ribosome, cytoplasmic"
6203,"Ribosome, cytoplasmic"
6193,"Ribosome, cytoplasmic"
6204,"Ribosome, cytoplasmic"
6159,"Ribosome, cytoplasmic"
6164,"Ribosome, cytoplasmic"
9045,"Ribosome, cytoplasmic"
6224,"Ribosome, cytoplasmic"
6189,"Ribosome, cytoplasmic"
6154,"Ribosome, cytoplasmic"
6138,"Ribosome, cytoplasmic"
6155,"Ribosome, cytoplasmic"
6168,"Ribosome, cytoplasmic"
6167,"Ribosome, cytoplasmic"
6201,"Ribosome, cytoplasmic"
6202,"Ribosome, cytoplasmic"
6210,"Ribosome, cytoplasmic"
6217,"Ribosome, cytoplasmic"
6208,"Ribosome, cytoplasmic"
6228,"Ribosome, cytoplasmic"
6222,"Ribosome, cytoplasmic"
6235,"Ribosome, cytoplasmic"
6207,"Ribosome, cytoplasmic"
6205,"Ribosome, cytoplasmic"
6130,"Ribosome, cytoplasmic"
6191,"Ribosome, cytoplasmic"
6147,"Ribosome, cytoplasmic"
6194,"Ribosome, cytoplasmic"
9349,"Ribosome, cytoplasmic"
6209,"Ribosome, cytoplasmic"
6229,"Ribosome, cytoplasmic"
6230,"Ribosome, cytoplasmic"
6231,"Ribosome, cytoplasmic"
6234,"Ribosome, cytoplasmic"
2197,"Ribosome, cytoplasmic"
6156,"Ribosome, cytoplasmic"
6170,"Ribosome, cytoplasmic"
6160,"Ribosome, cytoplasmic"
4736,"Ribosome, cytoplasmic"
6161,"Ribosome, cytoplasmic"
6135,"Ribosome, cytoplasmic"
6132,"Ribosome, cytoplasmic"
6171,"Ribosome, cytoplasmic"
6233,"Ribosome, cytoplasmic"
7311,"Ribosome, cytoplasmic"
6169,"Ribosome, cytoplasmic"
6227,"Ribosome, cytoplasmic"
6152,"Ribosome, cytoplasmic"
6173,"Ribosome, cytoplasmic"
6143,"Ribosome, cytoplasmic"
6142,"Ribosome, cytoplasmic"
6128,"Ribosome, cytoplasmic"
6141,"Ribosome, cytoplasmic"
25873,"Ribosome, cytoplasmic"
6176,"60S ribosomal subunit, cytoplasmic"
6181,"60S ribosomal subunit, cytoplasmic"
6175,"60S ribosomal subunit, cytoplasmic"
6165,"60S ribosomal subunit, cytoplasmic"
6129,"60S ribosomal subunit, cytoplasmic"
6139,"60S ribosomal subunit, cytoplasmic"
6137,"60S ribosomal subunit, cytoplasmic"
6134,"60S ribosomal subunit, cytoplasmic"
6136,"60S ribosomal subunit, cytoplasmic"
6133,"60S ribosomal subunit, cytoplasmic"
6146,"60S ribosomal subunit, cytoplasmic"
6124,"60S ribosomal subunit, cytoplasmic"
6122,"60S ribosomal subunit, cytoplasmic"
23521,"60S ribosomal subunit, cytoplasmic"
11224,"60S ribosomal subunit, cytoplasmic"
6157,"60S ribosomal subunit, cytoplasmic"
6125,"60S ribosomal subunit, cytoplasmic"
6144,"60S ribosomal subunit, cytoplasmic"
6158,"60S ribosomal subunit, cytoplasmic"
6159,"60S ribosomal subunit, cytoplasmic"
6164,"60S ribosomal subunit, cytoplasmic"
9045,"60S ribosomal subunit, cytoplasmic"
6154,"60S ribosomal subunit, cytoplasmic"
6138,"60S ribosomal subunit, cytoplasmic"
6155,"60S ribosomal subunit, cytoplasmic"
6168,"60S ribosomal subunit, cytoplasmic"
6167,"60S ribosomal subunit, cytoplasmic"
6130,"60S ribosomal subunit, cytoplasmic"
6147,"60S ribosomal subunit, cytoplasmic"
9349,"60S ribosomal subunit, cytoplasmic"
6156,"60S ribosomal subunit, cytoplasmic"
6170,"60S ribosomal subunit, cytoplasmic"
6160,"60S ribosomal subunit, cytoplasmic"
4736,"60S ribosomal subunit, cytoplasmic"
6161,"60S ribosomal subunit, cytoplasmic"
6135,"60S ribosomal subunit, cytoplasmic"
6132,"60S ribosomal subunit, cytoplasmic"
6171,"60S ribosomal subunit, cytoplasmic"
7311,"60S ribosomal subunit, cytoplasmic"
6169,"60S ribosomal subunit, cytoplasmic"
6152,"60S ribosomal subunit, cytoplasmic"
6173,"60S ribosomal subunit, cytoplasmic"
6143,"60S ribosomal subunit, cytoplasmic"
6142,"60S ribosomal subunit, cytoplasmic"
6128,"60S ribosomal subunit, cytoplasmic"
6141,"60S ribosomal subunit, cytoplasmic"
25873,"60S ribosomal subunit, cytoplasmic"
9133,Cell cycle kinase complex CDC2
983,Cell cycle kinase complex CDC2
5111,Cell cycle kinase complex CDC2
891,Cell cycle kinase complex CDC2
595,Cell cycle kinase complex CDC2
1026,Cell cycle kinase complex CDC2
5111,Cell cycle kinase complex CDK2
595,Cell cycle kinase complex CDK2
1017,Cell cycle kinase complex CDK2
1026,Cell cycle kinase complex CDK2
1019,Cell cycle kinase complex CDK4
5111,Cell cycle kinase complex CDK4
595,Cell cycle kinase complex CDK4
1026,Cell cycle kinase complex CDK4
5111,Cell cycle kinase complex CDK5
595,Cell cycle kinase complex CDK5
896,Cell cycle kinase complex CDK5
1026,Cell cycle kinase complex CDK5
1020,Cell cycle kinase complex CDK5
5111,PCNA-p21 complex
1026,PCNA-p21 complex
6183,"28S ribosomal subunit, mitochondrial"
63931,"28S ribosomal subunit, mitochondrial"
7818,"28S ribosomal subunit, mitochondrial"
56945,"28S ribosomal subunit, mitochondrial"
64432,"28S ribosomal subunit, mitochondrial"
55173,"28S ribosomal subunit, mitochondrial"
60488,"28S ribosomal subunit, mitochondrial"
64969,"28S ribosomal subunit, mitochondrial"
92259,"28S ribosomal subunit, mitochondrial"
64963,"28S ribosomal subunit, mitochondrial"
64960,"28S ribosomal subunit, mitochondrial"
54460,"28S ribosomal subunit, mitochondrial"
65993,"28S ribosomal subunit, mitochondrial"
64968,"28S ribosomal subunit, mitochondrial"
64965,"28S ribosomal subunit, mitochondrial"
23107,"28S ribosomal subunit, mitochondrial"
10240,"28S ribosomal subunit, mitochondrial"
64951,"28S ribosomal subunit, mitochondrial"
64949,"28S ribosomal subunit, mitochondrial"
10884,"28S ribosomal subunit, mitochondrial"
55168,"28S ribosomal subunit, mitochondrial"
51650,"28S ribosomal subunit, mitochondrial"
28957,"28S ribosomal subunit, mitochondrial"
51373,"28S ribosomal subunit, mitochondrial"
51081,"28S ribosomal subunit, mitochondrial"
51116,"28S ribosomal subunit, mitochondrial"
51021,"28S ribosomal subunit, mitochondrial"
51023,"28S ribosomal subunit, mitochondrial"
51649,"28S ribosomal subunit, mitochondrial"
28973,"28S ribosomal subunit, mitochondrial"
6183,"55S ribosome, mitochondrial"
63931,"55S ribosome, mitochondrial"
9553,"55S ribosome, mitochondrial"
11222,"55S ribosome, mitochondrial"
9801,"55S ribosome, mitochondrial"
7818,"55S ribosome, mitochondrial"
6182,"55S ribosome, mitochondrial"
56945,"55S ribosome, mitochondrial"
64432,"55S ribosome, mitochondrial"
55173,"55S ribosome, mitochondrial"
60488,"55S ribosome, mitochondrial"
64969,"55S ribosome, mitochondrial"
92259,"55S ribosome, mitochondrial"
64963,"55S ribosome, mitochondrial"
64960,"55S ribosome, mitochondrial"
54460,"55S ribosome, mitochondrial"
65993,"55S ribosome, mitochondrial"
64968,"55S ribosome, mitochondrial"
64965,"55S ribosome, mitochondrial"
114294,"55S ribosome, mitochondrial"
10573,"55S ribosome, mitochondrial"
